Dex,Name,poke_links,Generation,Image URL
240,Magby,https://pokemondb.net/pokedex/magby,2.0,https://img.pokemondb.net/artwork/large/magby.jpg
241,Miltank,https://pokemondb.net/pokedex/miltank,2.0,https://img.pokemondb.net/artwork/large/miltank.jpg
242,Blissey,https://pokemondb.net/pokedex/blissey,2.0,https://img.pokemondb.net/artwork/large/blissey.jpg
243,Raikou,https://pokemondb.net/pokedex/raikou,2.0,https://img.pokemondb.net/artwork/large/raikou.jpg
244,Entei,https://pokemondb.net/pokedex/entei,2.0,https://img.pokemondb.net/artwork/large/entei.jpg
245,Suicune,https://pokemondb.net/pokedex/suicune,2.0,https://img.pokemondb.net/artwork/large/suicune.jpg
246,Larvitar,https://pokemondb.net/pokedex/larvitar,2.0,https://img.pokemondb.net/artwork/large/larvitar.jpg
247,Pupitar,https://pokemondb.net/pokedex/pupitar,2.0,https://img.pokemondb.net/artwork/large/pupitar.jpg
248,Tyranitar,https://pokemondb.net/pokedex/tyranitar,2.0,https://img.pokemondb.net/artwork/large/tyranitar.jpg
249,Lugia,https://pokemondb.net/pokedex/lugia,2.0,https://img.pokemondb.net/artwork/large/lugia.jpg
250,Ho-oh,https://pokemondb.net/pokedex/ho-oh,2.0,https://img.pokemondb.net/artwork/large/ho-oh.jpg
251,Celebi,https://pokemondb.net/pokedex/celebi,2.0,https://img.pokemondb.net/artwork/large/celebi.jpg
252,Treecko,https://pokemondb.net/pokedex/treecko,3.0,https://img.pokemondb.net/artwork/large/treecko.jpg
253,Grovyle,https://pokemondb.net/pokedex/grovyle,3.0,https://img.pokemondb.net/artwork/large/grovyle.jpg
254,Sceptile,https://pokemondb.net/pokedex/sceptile,3.0,https://img.pokemondb.net/artwork/large/sceptile.jpg
255,Torchic,https://pokemondb.net/pokedex/torchic,3.0,https://img.pokemondb.net/artwork/large/torchic.jpg
256,Combusken,https://pokemondb.net/pokedex/combusken,3.0,https://img.pokemondb.net/artwork/large/combusken.jpg
257,Blaziken,https://pokemondb.net/pokedex/blaziken,3.0,https://img.pokemondb.net/artwork/large/blaziken.jpg
258,Mudkip,https://pokemondb.net/pokedex/mudkip,3.0,https://img.pokemondb.net/artwork/large/mudkip.jpg
259,Marshtomp,https://pokemondb.net/pokedex/marshtomp,3.0,https://img.pokemondb.net/artwork/large/marshtomp.jpg
260,Swampert,https://pokemondb.net/pokedex/swampert,3.0,https://img.pokemondb.net/artwork/large/swampert.jpg
261,Poochyena,https://pokemondb.net/pokedex/poochyena,3.0,https://img.pokemondb.net/artwork/large/poochyena.jpg
262,Mightyena,https://pokemondb.net/pokedex/mightyena,3.0,https://img.pokemondb.net/artwork/large/mightyena.jpg
263,Zigzagoon,https://pokemondb.net/pokedex/zigzagoon,3.0,https://img.pokemondb.net/artwork/large/zigzagoon.jpg
264,Linoone,https://pokemondb.net/pokedex/linoone,3.0,https://img.pokemondb.net/artwork/large/linoone.jpg
265,Wurmple,https://pokemondb.net/pokedex/wurmple,3.0,https://img.pokemondb.net/artwork/large/wurmple.jpg
266,Silcoon,https://pokemondb.net/pokedex/silcoon,3.0,https://img.pokemondb.net/artwork/large/silcoon.jpg
267,Beautifly,https://pokemondb.net/pokedex/beautifly,3.0,https://img.pokemondb.net/artwork/large/beautifly.jpg
268,Cascoon,https://pokemondb.net/pokedex/cascoon,3.0,https://img.pokemondb.net/artwork/large/cascoon.jpg
269,Dustox,https://pokemondb.net/pokedex/dustox,3.0,https://img.pokemondb.net/artwork/large/dustox.jpg
270,Lotad,https://pokemondb.net/pokedex/lotad,3.0,https://img.pokemondb.net/artwork/large/lotad.jpg
271,Lombre,https://pokemondb.net/pokedex/lombre,3.0,https://img.pokemondb.net/artwork/large/lombre.jpg
272,Ludicolo,https://pokemondb.net/pokedex/ludicolo,3.0,https://img.pokemondb.net/artwork/large/ludicolo.jpg
273,Seedot,https://pokemondb.net/pokedex/seedot,3.0,https://img.pokemondb.net/artwork/large/seedot.jpg
274,Nuzleaf,https://pokemondb.net/pokedex/nuzleaf,3.0,https://img.pokemondb.net/artwork/large/nuzleaf.jpg
275,Shiftry,https://pokemondb.net/pokedex/shiftry,3.0,https://img.pokemondb.net/artwork/large/shiftry.jpg
276,Taillow,https://pokemondb.net/pokedex/taillow,3.0,https://img.pokemondb.net/artwork/large/taillow.jpg
277,Swellow,https://pokemondb.net/pokedex/swellow,3.0,https://img.pokemondb.net/artwork/large/swellow.jpg
278,Wingull,https://pokemondb.net/pokedex/wingull,3.0,https://img.pokemondb.net/artwork/large/wingull.jpg
279,Pelipper,https://pokemondb.net/pokedex/pelipper,3.0,https://img.pokemondb.net/artwork/large/pelipper.jpg
280,Ralts,https://pokemondb.net/pokedex/ralts,3.0,https://img.pokemondb.net/artwork/large/ralts.jpg
281,Kirlia,https://pokemondb.net/pokedex/kirlia,3.0,https://img.pokemondb.net/artwork/large/kirlia.jpg
282,Gardevoir,https://pokemondb.net/pokedex/gardevoir,3.0,https://img.pokemondb.net/artwork/large/gardevoir.jpg
283,Surskit,https://pokemondb.net/pokedex/surskit,3.0,https://img.pokemondb.net/artwork/large/surskit.jpg
284,Masquerain,https://pokemondb.net/pokedex/masquerain,3.0,https://img.pokemondb.net/artwork/large/masquerain.jpg
285,Shroomish,https://pokemondb.net/pokedex/shroomish,3.0,https://img.pokemondb.net/artwork/large/shroomish.jpg
286,Breloom,https://pokemondb.net/pokedex/breloom,3.0,https://img.pokemondb.net/artwork/large/breloom.jpg
287,Slakoth,https://pokemondb.net/pokedex/slakoth,3.0,https://img.pokemondb.net/artwork/large/slakoth.jpg
288,Vigoroth,https://pokemondb.net/pokedex/vigoroth,3.0,https://img.pokemondb.net/artwork/large/vigoroth.jpg
289,Slaking,https://pokemondb.net/pokedex/slaking,3.0,https://img.pokemondb.net/artwork/large/slaking.jpg
290,Nincada,https://pokemondb.net/pokedex/nincada,3.0,https://img.pokemondb.net/artwork/large/nincada.jpg
291,Ninjask,https://pokemondb.net/pokedex/ninjask,3.0,https://img.pokemondb.net/artwork/large/ninjask.jpg
292,Shedinja,https://pokemondb.net/pokedex/shedinja,3.0,https://img.pokemondb.net/artwork/large/shedinja.jpg
293,Whismur,https://pokemondb.net/pokedex/whismur,3.0,https://img.pokemondb.net/artwork/large/whismur.jpg
294,Loudred,https://pokemondb.net/pokedex/loudred,3.0,https://img.pokemondb.net/artwork/large/loudred.jpg
295,Exploud,https://pokemondb.net/pokedex/exploud,3.0,https://img.pokemondb.net/artwork/large/exploud.jpg
296,Makuhita,https://pokemondb.net/pokedex/makuhita,3.0,https://img.pokemondb.net/artwork/large/makuhita.jpg
297,Hariyama,https://pokemondb.net/pokedex/hariyama,3.0,https://img.pokemondb.net/artwork/large/hariyama.jpg
298,Azurill,https://pokemondb.net/pokedex/azurill,3.0,https://img.pokemondb.net/artwork/large/azurill.jpg
299,Nosepass,https://pokemondb.net/pokedex/nosepass,3.0,https://img.pokemondb.net/artwork/large/nosepass.jpg
300,Skitty,https://pokemondb.net/pokedex/skitty,3.0,https://img.pokemondb.net/artwork/large/skitty.jpg
301,Delcatty,https://pokemondb.net/pokedex/delcatty,3.0,https://img.pokemondb.net/artwork/large/delcatty.jpg
302,Sableye,https://pokemondb.net/pokedex/sableye,3.0,https://img.pokemondb.net/artwork/large/sableye.jpg
303,Mawile,https://pokemondb.net/pokedex/mawile,3.0,https://img.pokemondb.net/artwork/large/mawile.jpg
304,Aron,https://pokemondb.net/pokedex/aron,3.0,https://img.pokemondb.net/artwork/large/aron.jpg
305,Lairon,https://pokemondb.net/pokedex/lairon,3.0,https://img.pokemondb.net/artwork/large/lairon.jpg
306,Aggron,https://pokemondb.net/pokedex/aggron,3.0,https://img.pokemondb.net/artwork/large/aggron.jpg
307,Meditite,https://pokemondb.net/pokedex/meditite,3.0,https://img.pokemondb.net/artwork/large/meditite.jpg
308,Medicham,https://pokemondb.net/pokedex/medicham,3.0,https://img.pokemondb.net/artwork/large/medicham.jpg
309,Electrike,https://pokemondb.net/pokedex/electrike,3.0,https://img.pokemondb.net/artwork/large/electrike.jpg
310,Manectric,https://pokemondb.net/pokedex/manectric,3.0,https://img.pokemondb.net/artwork/large/manectric.jpg
311,Plusle,https://pokemondb.net/pokedex/plusle,3.0,https://img.pokemondb.net/artwork/large/plusle.jpg
312,Minun,https://pokemondb.net/pokedex/minun,3.0,https://img.pokemondb.net/artwork/large/minun.jpg
313,Volbeat,https://pokemondb.net/pokedex/volbeat,3.0,https://img.pokemondb.net/artwork/large/volbeat.jpg
314,Illumise,https://pokemondb.net/pokedex/illumise,3.0,https://img.pokemondb.net/artwork/large/illumise.jpg
315,Roselia,https://pokemondb.net/pokedex/roselia,3.0,https://img.pokemondb.net/artwork/large/roselia.jpg
316,Gulpin,https://pokemondb.net/pokedex/gulpin,3.0,https://img.pokemondb.net/artwork/large/gulpin.jpg
317,Swalot,https://pokemondb.net/pokedex/swalot,3.0,https://img.pokemondb.net/artwork/large/swalot.jpg
318,Carvanha,https://pokemondb.net/pokedex/carvanha,3.0,https://img.pokemondb.net/artwork/large/carvanha.jpg
319,Sharpedo,https://pokemondb.net/pokedex/sharpedo,3.0,https://img.pokemondb.net/artwork/large/sharpedo.jpg
320,Wailmer,https://pokemondb.net/pokedex/wailmer,3.0,https://img.pokemondb.net/artwork/large/wailmer.jpg
321,Wailord,https://pokemondb.net/pokedex/wailord,3.0,https://img.pokemondb.net/artwork/large/wailord.jpg
322,Numel,https://pokemondb.net/pokedex/numel,3.0,https://img.pokemondb.net/artwork/large/numel.jpg
323,Camerupt,https://pokemondb.net/pokedex/camerupt,3.0,https://img.pokemondb.net/artwork/large/camerupt.jpg
324,Torkoal,https://pokemondb.net/pokedex/torkoal,3.0,https://img.pokemondb.net/artwork/large/torkoal.jpg
325,Spoink,https://pokemondb.net/pokedex/spoink,3.0,https://img.pokemondb.net/artwork/large/spoink.jpg
326,Grumpig,https://pokemondb.net/pokedex/grumpig,3.0,https://img.pokemondb.net/artwork/large/grumpig.jpg
327,Spinda,https://pokemondb.net/pokedex/spinda,3.0,https://img.pokemondb.net/artwork/large/spinda.jpg
328,Trapinch,https://pokemondb.net/pokedex/trapinch,3.0,https://img.pokemondb.net/artwork/large/trapinch.jpg
329,Vibrava,https://pokemondb.net/pokedex/vibrava,3.0,https://img.pokemondb.net/artwork/large/vibrava.jpg
330,Flygon,https://pokemondb.net/pokedex/flygon,3.0,https://img.pokemondb.net/artwork/large/flygon.jpg
331,Cacnea,https://pokemondb.net/pokedex/cacnea,3.0,https://img.pokemondb.net/artwork/large/cacnea.jpg
332,Cacturne,https://pokemondb.net/pokedex/cacturne,3.0,https://img.pokemondb.net/artwork/large/cacturne.jpg
333,Swablu,https://pokemondb.net/pokedex/swablu,3.0,https://img.pokemondb.net/artwork/large/swablu.jpg
334,Altaria,https://pokemondb.net/pokedex/altaria,3.0,https://img.pokemondb.net/artwork/large/altaria.jpg
335,Zangoose,https://pokemondb.net/pokedex/zangoose,3.0,https://img.pokemondb.net/artwork/large/zangoose.jpg
336,Seviper,https://pokemondb.net/pokedex/seviper,3.0,https://img.pokemondb.net/artwork/large/seviper.jpg
337,Lunatone,https://pokemondb.net/pokedex/lunatone,3.0,https://img.pokemondb.net/artwork/large/lunatone.jpg
338,Solrock,https://pokemondb.net/pokedex/solrock,3.0,https://img.pokemondb.net/artwork/large/solrock.jpg
339,Barboach,https://pokemondb.net/pokedex/barboach,3.0,https://img.pokemondb.net/artwork/large/barboach.jpg
340,Whiscash,https://pokemondb.net/pokedex/whiscash,3.0,https://img.pokemondb.net/artwork/large/whiscash.jpg
341,Corphish,https://pokemondb.net/pokedex/corphish,3.0,https://img.pokemondb.net/artwork/large/corphish.jpg
342,Crawdaunt,https://pokemondb.net/pokedex/crawdaunt,3.0,https://img.pokemondb.net/artwork/large/crawdaunt.jpg
343,Baltoy,https://pokemondb.net/pokedex/baltoy,3.0,https://img.pokemondb.net/artwork/large/baltoy.jpg
344,Claydol,https://pokemondb.net/pokedex/claydol,3.0,https://img.pokemondb.net/artwork/large/claydol.jpg
345,Lileep,https://pokemondb.net/pokedex/lileep,3.0,https://img.pokemondb.net/artwork/large/lileep.jpg
346,Cradily,https://pokemondb.net/pokedex/cradily,3.0,https://img.pokemondb.net/artwork/large/cradily.jpg
347,Anorith,https://pokemondb.net/pokedex/anorith,3.0,https://img.pokemondb.net/artwork/large/anorith.jpg
348,Armaldo,https://pokemondb.net/pokedex/armaldo,3.0,https://img.pokemondb.net/artwork/large/armaldo.jpg
349,Feebas,https://pokemondb.net/pokedex/feebas,3.0,https://img.pokemondb.net/artwork/large/feebas.jpg
350,Milotic,https://pokemondb.net/pokedex/milotic,3.0,https://img.pokemondb.net/artwork/large/milotic.jpg
351,Castform,https://pokemondb.net/pokedex/castform,3.0,https://img.pokemondb.net/artwork/large/castform.jpg
352,Kecleon,https://pokemondb.net/pokedex/kecleon,3.0,https://img.pokemondb.net/artwork/large/kecleon.jpg
353,Shuppet,https://pokemondb.net/pokedex/shuppet,3.0,https://img.pokemondb.net/artwork/large/shuppet.jpg
354,Banette,https://pokemondb.net/pokedex/banette,3.0,https://img.pokemondb.net/artwork/large/banette.jpg
355,Duskull,https://pokemondb.net/pokedex/duskull,3.0,https://img.pokemondb.net/artwork/large/duskull.jpg
356,Dusclops,https://pokemondb.net/pokedex/dusclops,3.0,https://img.pokemondb.net/artwork/large/dusclops.jpg
357,Tropius,https://pokemondb.net/pokedex/tropius,3.0,https://img.pokemondb.net/artwork/large/tropius.jpg
358,Chimecho,https://pokemondb.net/pokedex/chimecho,3.0,https://img.pokemondb.net/artwork/large/chimecho.jpg
359,Absol,https://pokemondb.net/pokedex/absol,3.0,https://img.pokemondb.net/artwork/large/absol.jpg
360,Wynaut,https://pokemondb.net/pokedex/wynaut,3.0,https://img.pokemondb.net/artwork/large/wynaut.jpg
361,Snorunt,https://pokemondb.net/pokedex/snorunt,3.0,https://img.pokemondb.net/artwork/large/snorunt.jpg
362,Glalie,https://pokemondb.net/pokedex/glalie,3.0,https://img.pokemondb.net/artwork/large/glalie.jpg
363,Spheal,https://pokemondb.net/pokedex/spheal,3.0,https://img.pokemondb.net/artwork/large/spheal.jpg
364,Sealeo,https://pokemondb.net/pokedex/sealeo,3.0,https://img.pokemondb.net/artwork/large/sealeo.jpg
365,Walrein,https://pokemondb.net/pokedex/walrein,3.0,https://img.pokemondb.net/artwork/large/walrein.jpg
366,Clamperl,https://pokemondb.net/pokedex/clamperl,3.0,https://img.pokemondb.net/artwork/large/clamperl.jpg
367,Huntail,https://pokemondb.net/pokedex/huntail,3.0,https://img.pokemondb.net/artwork/large/huntail.jpg
368,Gorebyss,https://pokemondb.net/pokedex/gorebyss,3.0,https://img.pokemondb.net/artwork/large/gorebyss.jpg
369,Relicanth,https://pokemondb.net/pokedex/relicanth,3.0,https://img.pokemondb.net/artwork/large/relicanth.jpg
370,Luvdisc,https://pokemondb.net/pokedex/luvdisc,3.0,https://img.pokemondb.net/artwork/large/luvdisc.jpg
371,Bagon,https://pokemondb.net/pokedex/bagon,3.0,https://img.pokemondb.net/artwork/large/bagon.jpg
372,Shelgon,https://pokemondb.net/pokedex/shelgon,3.0,https://img.pokemondb.net/artwork/large/shelgon.jpg
373,Salamence,https://pokemondb.net/pokedex/salamence,3.0,https://img.pokemondb.net/artwork/large/salamence.jpg
374,Beldum,https://pokemondb.net/pokedex/beldum,3.0,https://img.pokemondb.net/artwork/large/beldum.jpg
375,Metang,https://pokemondb.net/pokedex/metang,3.0,https://img.pokemondb.net/artwork/large/metang.jpg
376,Metagross,https://pokemondb.net/pokedex/metagross,3.0,https://img.pokemondb.net/artwork/large/metagross.jpg
377,Regirock,https://pokemondb.net/pokedex/regirock,3.0,https://img.pokemondb.net/artwork/large/regirock.jpg
378,Regice,https://pokemondb.net/pokedex/regice,3.0,https://img.pokemondb.net/artwork/large/regice.jpg
379,Registeel,https://pokemondb.net/pokedex/registeel,3.0,https://img.pokemondb.net/artwork/large/registeel.jpg
380,Latias,https://pokemondb.net/pokedex/latias,3.0,https://img.pokemondb.net/artwork/large/latias.jpg
381,Latios,https://pokemondb.net/pokedex/latios,3.0,https://img.pokemondb.net/artwork/large/latios.jpg
382,Kyogre,https://pokemondb.net/pokedex/kyogre,3.0,https://img.pokemondb.net/artwork/large/kyogre.jpg
383,Groudon,https://pokemondb.net/pokedex/groudon,3.0,https://img.pokemondb.net/artwork/large/groudon.jpg
384,Rayquaza,https://pokemondb.net/pokedex/rayquaza,3.0,https://img.pokemondb.net/artwork/large/rayquaza.jpg
385,Jirachi,https://pokemondb.net/pokedex/jirachi,3.0,https://img.pokemondb.net/artwork/large/jirachi.jpg
386,Deoxys (Normal Forme),https://pokemondb.net/pokedex/deoxys,3.0,https://img.pokemondb.net/artwork/large/deoxys-normal.jpg
387,Turtwig,https://pokemondb.net/pokedex/turtwig,4.0,https://img.pokemondb.net/artwork/large/turtwig.jpg
388,Grotle,https://pokemondb.net/pokedex/grotle,4.0,https://img.pokemondb.net/artwork/large/grotle.jpg
389,Torterra,https://pokemondb.net/pokedex/torterra,4.0,https://img.pokemondb.net/artwork/large/torterra.jpg
390,Chimchar,https://pokemondb.net/pokedex/chimchar,4.0,https://img.pokemondb.net/artwork/large/chimchar.jpg
391,Monferno,https://pokemondb.net/pokedex/monferno,4.0,https://img.pokemondb.net/artwork/large/monferno.jpg
392,Infernape,https://pokemondb.net/pokedex/infernape,4.0,https://img.pokemondb.net/artwork/large/infernape.jpg
393,Piplup,https://pokemondb.net/pokedex/piplup,4.0,https://img.pokemondb.net/artwork/large/piplup.jpg
394,Prinplup,https://pokemondb.net/pokedex/prinplup,4.0,https://img.pokemondb.net/artwork/large/prinplup.jpg
395,Empoleon,https://pokemondb.net/pokedex/empoleon,4.0,https://img.pokemondb.net/artwork/large/empoleon.jpg
396,Starly,https://pokemondb.net/pokedex/starly,4.0,https://img.pokemondb.net/artwork/large/starly.jpg
397,Staravia,https://pokemondb.net/pokedex/staravia,4.0,https://img.pokemondb.net/artwork/large/staravia.jpg
398,Staraptor,https://pokemondb.net/pokedex/staraptor,4.0,https://img.pokemondb.net/artwork/large/staraptor.jpg
399,Bidoof,https://pokemondb.net/pokedex/bidoof,4.0,https://img.pokemondb.net/artwork/large/bidoof.jpg
400,Bibarel,https://pokemondb.net/pokedex/bibarel,4.0,https://img.pokemondb.net/artwork/large/bibarel.jpg
401,Kricketot,https://pokemondb.net/pokedex/kricketot,4.0,https://img.pokemondb.net/artwork/large/kricketot.jpg
402,Kricketune,https://pokemondb.net/pokedex/kricketune,4.0,https://img.pokemondb.net/artwork/large/kricketune.jpg
403,Shinx,https://pokemondb.net/pokedex/shinx,4.0,https://img.pokemondb.net/artwork/large/shinx.jpg
404,Luxio,https://pokemondb.net/pokedex/luxio,4.0,https://img.pokemondb.net/artwork/large/luxio.jpg
405,Luxray,https://pokemondb.net/pokedex/luxray,4.0,https://img.pokemondb.net/artwork/large/luxray.jpg
406,Budew,https://pokemondb.net/pokedex/budew,4.0,https://img.pokemondb.net/artwork/large/budew.jpg
407,Roserade,https://pokemondb.net/pokedex/roserade,4.0,https://img.pokemondb.net/artwork/large/roserade.jpg
408,Cranidos,https://pokemondb.net/pokedex/cranidos,4.0,https://img.pokemondb.net/artwork/large/cranidos.jpg
409,Rampardos,https://pokemondb.net/pokedex/rampardos,4.0,https://img.pokemondb.net/artwork/large/rampardos.jpg
410,Shieldon,https://pokemondb.net/pokedex/shieldon,4.0,https://img.pokemondb.net/artwork/large/shieldon.jpg
411,Bastiodon,https://pokemondb.net/pokedex/bastiodon,4.0,https://img.pokemondb.net/artwork/large/bastiodon.jpg
412,Burmy (Plant Cloak),https://pokemondb.net/pokedex/burmy,4.0,https://img.pokemondb.net/artwork/large/burmy-plant.jpg
413,Wormadam (Plant Cloak),https://pokemondb.net/pokedex/wormadam,4.0,https://img.pokemondb.net/artwork/large/wormadam-plant.jpg
414,Mothim,https://pokemondb.net/pokedex/mothim,4.0,https://img.pokemondb.net/artwork/large/mothim.jpg
415,Combee,https://pokemondb.net/pokedex/combee,4.0,https://img.pokemondb.net/artwork/large/combee.jpg
416,Vespiquen,https://pokemondb.net/pokedex/vespiquen,4.0,https://img.pokemondb.net/artwork/large/vespiquen.jpg
417,Pachirisu,https://pokemondb.net/pokedex/pachirisu,4.0,https://img.pokemondb.net/artwork/large/pachirisu.jpg
418,Buizel,https://pokemondb.net/pokedex/buizel,4.0,https://img.pokemondb.net/artwork/large/buizel.jpg
419,Floatzel,https://pokemondb.net/pokedex/floatzel,4.0,https://img.pokemondb.net/artwork/large/floatzel.jpg
420,Cherubi,https://pokemondb.net/pokedex/cherubi,4.0,https://img.pokemondb.net/artwork/large/cherubi.jpg
421,Cherrim,https://pokemondb.net/pokedex/cherrim,4.0,https://img.pokemondb.net/artwork/large/cherrim.jpg
422,Shellos,https://pokemondb.net/pokedex/shellos,4.0,https://img.pokemondb.net/artwork/large/shellos.jpg
423,Gastrodon,https://pokemondb.net/pokedex/gastrodon,4.0,https://img.pokemondb.net/artwork/large/gastrodon.jpg
424,Ambipom,https://pokemondb.net/pokedex/ambipom,4.0,https://img.pokemondb.net/artwork/large/ambipom.jpg
425,Drifloon,https://pokemondb.net/pokedex/drifloon,4.0,https://img.pokemondb.net/artwork/large/drifloon.jpg
426,Drifblim,https://pokemondb.net/pokedex/drifblim,4.0,https://img.pokemondb.net/artwork/large/drifblim.jpg
427,Buneary,https://pokemondb.net/pokedex/buneary,4.0,https://img.pokemondb.net/artwork/large/buneary.jpg
428,Lopunny,https://pokemondb.net/pokedex/lopunny,4.0,https://img.pokemondb.net/artwork/large/lopunny.jpg
429,Mismagius,https://pokemondb.net/pokedex/mismagius,4.0,https://img.pokemondb.net/artwork/large/mismagius.jpg
430,Honchkrow,https://pokemondb.net/pokedex/honchkrow,4.0,https://img.pokemondb.net/artwork/large/honchkrow.jpg
431,Glameow,https://pokemondb.net/pokedex/glameow,4.0,https://img.pokemondb.net/artwork/large/glameow.jpg
432,Purugly,https://pokemondb.net/pokedex/purugly,4.0,https://img.pokemondb.net/artwork/large/purugly.jpg
433,Chingling,https://pokemondb.net/pokedex/chingling,4.0,https://img.pokemondb.net/artwork/large/chingling.jpg
434,Stunky,https://pokemondb.net/pokedex/stunky,4.0,https://img.pokemondb.net/artwork/large/stunky.jpg
435,Skuntank,https://pokemondb.net/pokedex/skuntank,4.0,https://img.pokemondb.net/artwork/large/skuntank.jpg
436,Bronzor,https://pokemondb.net/pokedex/bronzor,4.0,https://img.pokemondb.net/artwork/large/bronzor.jpg
437,Bronzong,https://pokemondb.net/pokedex/bronzong,4.0,https://img.pokemondb.net/artwork/large/bronzong.jpg
438,Bonsly,https://pokemondb.net/pokedex/bonsly,4.0,https://img.pokemondb.net/artwork/large/bonsly.jpg
439,Mime Jr.,https://pokemondb.net/pokedex/mime-jr,4.0,https://img.pokemondb.net/artwork/large/mime-jr.jpg
440,Happiny,https://pokemondb.net/pokedex/happiny,4.0,https://img.pokemondb.net/artwork/large/happiny.jpg
441,Chatot,https://pokemondb.net/pokedex/chatot,4.0,https://img.pokemondb.net/artwork/large/chatot.jpg
442,Spiritomb,https://pokemondb.net/pokedex/spiritomb,4.0,https://img.pokemondb.net/artwork/large/spiritomb.jpg
443,Gible,https://pokemondb.net/pokedex/gible,4.0,https://img.pokemondb.net/artwork/large/gible.jpg
444,Gabite,https://pokemondb.net/pokedex/gabite,4.0,https://img.pokemondb.net/artwork/large/gabite.jpg
445,Garchomp,https://pokemondb.net/pokedex/garchomp,4.0,https://img.pokemondb.net/artwork/large/garchomp.jpg
446,Munchlax,https://pokemondb.net/pokedex/munchlax,4.0,https://img.pokemondb.net/artwork/large/munchlax.jpg
447,Riolu,https://pokemondb.net/pokedex/riolu,4.0,https://img.pokemondb.net/artwork/large/riolu.jpg
448,Lucario,https://pokemondb.net/pokedex/lucario,4.0,https://img.pokemondb.net/artwork/large/lucario.jpg
449,Hippopotas,https://pokemondb.net/pokedex/hippopotas,4.0,https://img.pokemondb.net/artwork/large/hippopotas.jpg
450,Hippowdon,https://pokemondb.net/pokedex/hippowdon,4.0,https://img.pokemondb.net/artwork/large/hippowdon.jpg
451,Skorupi,https://pokemondb.net/pokedex/skorupi,4.0,https://img.pokemondb.net/artwork/large/skorupi.jpg
452,Drapion,https://pokemondb.net/pokedex/drapion,4.0,https://img.pokemondb.net/artwork/large/drapion.jpg
453,Croagunk,https://pokemondb.net/pokedex/croagunk,4.0,https://img.pokemondb.net/artwork/large/croagunk.jpg
454,Toxicroak,https://pokemondb.net/pokedex/toxicroak,4.0,https://img.pokemondb.net/artwork/large/toxicroak.jpg
455,Carnivine,https://pokemondb.net/pokedex/carnivine,4.0,https://img.pokemondb.net/artwork/large/carnivine.jpg
456,Finneon,https://pokemondb.net/pokedex/finneon,4.0,https://img.pokemondb.net/artwork/large/finneon.jpg
457,Lumineon,https://pokemondb.net/pokedex/lumineon,4.0,https://img.pokemondb.net/artwork/large/lumineon.jpg
458,Mantyke,https://pokemondb.net/pokedex/mantyke,4.0,https://img.pokemondb.net/artwork/large/mantyke.jpg
459,Snover,https://pokemondb.net/pokedex/snover,4.0,https://img.pokemondb.net/artwork/large/snover.jpg
460,Abomasnow,https://pokemondb.net/pokedex/abomasnow,4.0,https://img.pokemondb.net/artwork/large/abomasnow.jpg
461,Weavile,https://pokemondb.net/pokedex/weavile,4.0,https://img.pokemondb.net/artwork/large/weavile.jpg
462,Magnezone,https://pokemondb.net/pokedex/magnezone,4.0,https://img.pokemondb.net/artwork/large/magnezone.jpg
463,Lickilicky,https://pokemondb.net/pokedex/lickilicky,4.0,https://img.pokemondb.net/artwork/large/lickilicky.jpg
464,Rhyperior,https://pokemondb.net/pokedex/rhyperior,4.0,https://img.pokemondb.net/artwork/large/rhyperior.jpg
465,Tangrowth,https://pokemondb.net/pokedex/tangrowth,4.0,https://img.pokemondb.net/artwork/large/tangrowth.jpg
466,Electivire,https://pokemondb.net/pokedex/electivire,4.0,https://img.pokemondb.net/artwork/large/electivire.jpg
467,Magmortar,https://pokemondb.net/pokedex/magmortar,4.0,https://img.pokemondb.net/artwork/large/magmortar.jpg
468,Togekiss,https://pokemondb.net/pokedex/togekiss,4.0,https://img.pokemondb.net/artwork/large/togekiss.jpg
469,Yanmega,https://pokemondb.net/pokedex/yanmega,4.0,https://img.pokemondb.net/artwork/large/yanmega.jpg
470,Leafeon,https://pokemondb.net/pokedex/leafeon,4.0,https://img.pokemondb.net/artwork/large/leafeon.jpg
471,Glaceon,https://pokemondb.net/pokedex/glaceon,4.0,https://img.pokemondb.net/artwork/large/glaceon.jpg
472,Gliscor,https://pokemondb.net/pokedex/gliscor,4.0,https://img.pokemondb.net/artwork/large/gliscor.jpg
473,Mamoswine,https://pokemondb.net/pokedex/mamoswine,4.0,https://img.pokemondb.net/artwork/large/mamoswine.jpg
474,Porygon-Z,https://pokemondb.net/pokedex/porygon-z,4.0,https://img.pokemondb.net/artwork/large/porygon-z.jpg
475,Gallade,https://pokemondb.net/pokedex/gallade,4.0,https://img.pokemondb.net/artwork/large/gallade.jpg
476,Probopass,https://pokemondb.net/pokedex/probopass,4.0,https://img.pokemondb.net/artwork/large/probopass.jpg
477,Dusknoir,https://pokemondb.net/pokedex/dusknoir,4.0,https://img.pokemondb.net/artwork/large/dusknoir.jpg
478,Froslass,https://pokemondb.net/pokedex/froslass,4.0,https://img.pokemondb.net/artwork/large/froslass.jpg
479,Rotom,https://pokemondb.net/pokedex/rotom,4.0,https://img.pokemondb.net/artwork/large/rotom.jpg
480,Uxie,https://pokemondb.net/pokedex/uxie,4.0,https://img.pokemondb.net/artwork/large/uxie.jpg
